"","rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI","rel.n","comp","comp_Abund","comp_relAbund","comp_nI"
"246",1,"sub",FALSE,6,"3",52,6,6,24,46,0.115384615384615,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.2
"247",1,"sub",FALSE,6,"3",52,7,6,25,46,0.115384615384615,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.2
"248",1,"sub",FALSE,6,"3",52,8,6,26,46,0.115384615384615,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.2
"249",1,"sub",FALSE,6,"3",52,9,6,27,46,0.115384615384615,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.2
"250",1,"sub",FALSE,6,"3",52,10,7,26,45,0.134615384615385,1,0.173333333333333,0.2,10.4,0.0346666666666667,1.4
"251",1,"sub",FALSE,6,"3",52,11,7,26,45,0.134615384615385,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.4
"252",1,"sub",FALSE,6,"3",52,12,8,25,44,0.153846153846154,1,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"253",1,"sub",FALSE,6,"3",52,13,8,25,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"254",1,"sub",FALSE,6,"3",52,14,8,25,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"255",1,"sub",FALSE,6,"3",52,15,8,27,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"256",1,"sub",FALSE,6,"3",52,16,8,27,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"257",1,"sub",FALSE,6,"3",52,17,8,27,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"258",1,"sub",FALSE,6,"3",52,18,8,27,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"259",1,"sub",FALSE,6,"3",52,19,8,28,44,0.153846153846154,0,0.173333333333333,0.2,10.4,0.0346666666666667,1.6
"260",1,"sub",FALSE,6,"3",52,20,9,27,43,0.173076923076923,1,0.173333333333333,0.2,10.4,0.0346666666666667,1.8
"261",1,"sub",FALSE,6,"4",36,1,6,13,30,0.166666666666667,NA,0.12,0.1,3.6,0.012,0.6
"262",1,"sub",FALSE,6,"4",36,2,6,13,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"263",1,"sub",FALSE,6,"4",36,3,6,17,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"264",1,"sub",FALSE,6,"4",36,4,6,17,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"265",1,"sub",FALSE,6,"4",36,5,6,19,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"266",1,"sub",FALSE,6,"4",36,6,6,19,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"267",1,"sub",FALSE,6,"4",36,7,6,19,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"268",1,"sub",FALSE,6,"4",36,8,6,20,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"269",1,"sub",FALSE,6,"4",36,9,6,20,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"270",1,"sub",FALSE,6,"4",36,10,6,20,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"271",1,"sub",FALSE,6,"4",36,11,6,20,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"272",1,"sub",FALSE,6,"4",36,12,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"273",1,"sub",FALSE,6,"4",36,13,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"274",1,"sub",FALSE,6,"4",36,14,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"275",1,"sub",FALSE,6,"4",36,15,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"276",1,"sub",FALSE,6,"4",36,16,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"277",1,"sub",FALSE,6,"4",36,17,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"278",1,"sub",FALSE,6,"4",36,18,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"279",1,"sub",FALSE,6,"4",36,19,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"280",1,"sub",FALSE,6,"4",36,20,6,22,30,0.166666666666667,0,0.12,0.1,3.6,0.012,0.6
"281",1,"sub",FALSE,6,"5",26,1,2,8,24,0.0769230769230769,NA,0.0866666666666667,0,0,0,0
"282",1,"sub",FALSE,6,"5",26,2,2,8,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"283",1,"sub",FALSE,6,"5",26,3,2,12,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"284",1,"sub",FALSE,6,"5",26,4,2,13,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"285",1,"sub",FALSE,6,"5",26,5,2,15,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"286",1,"sub",FALSE,6,"5",26,6,2,15,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"287",1,"sub",FALSE,6,"5",26,7,2,16,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"288",1,"sub",FALSE,6,"5",26,8,2,18,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"289",1,"sub",FALSE,6,"5",26,9,2,18,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"290",1,"sub",FALSE,6,"5",26,10,2,18,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"291",1,"sub",FALSE,6,"5",26,11,2,18,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"292",1,"sub",FALSE,6,"5",26,12,2,18,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"293",1,"sub",FALSE,6,"5",26,13,2,19,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"294",1,"sub",FALSE,6,"5",26,14,2,19,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"295",1,"sub",FALSE,6,"5",26,15,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"296",1,"sub",FALSE,6,"5",26,16,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"297",1,"sub",FALSE,6,"5",26,17,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"298",1,"sub",FALSE,6,"5",26,18,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"299",1,"sub",FALSE,6,"5",26,19,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"300",1,"sub",FALSE,6,"5",26,20,2,20,24,0.0769230769230769,0,0.0866666666666667,0,0,0,0
"301",1,"sub",FALSE,6,"6",19,1,1,8,18,0.0526315789473684,NA,0.0633333333333333,0,0,0,0
"302",1,"sub",FALSE,6,"6",19,2,1,8,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"303",1,"sub",FALSE,6,"6",19,3,1,10,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"304",1,"sub",FALSE,6,"6",19,4,1,10,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"305",1,"sub",FALSE,6,"6",19,5,1,12,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"306",1,"sub",FALSE,6,"6",19,6,1,13,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"307",1,"sub",FALSE,6,"6",19,7,1,13,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"308",1,"sub",FALSE,6,"6",19,8,1,14,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"309",1,"sub",FALSE,6,"6",19,9,1,14,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"310",1,"sub",FALSE,6,"6",19,10,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"311",1,"sub",FALSE,6,"6",19,11,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"312",1,"sub",FALSE,6,"6",19,12,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"313",1,"sub",FALSE,6,"6",19,13,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"314",1,"sub",FALSE,6,"6",19,14,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"315",1,"sub",FALSE,6,"6",19,15,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"316",1,"sub",FALSE,6,"6",19,16,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"317",1,"sub",FALSE,6,"6",19,17,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"318",1,"sub",FALSE,6,"6",19,18,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"319",1,"sub",FALSE,6,"6",19,19,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"320",1,"sub",FALSE,6,"6",19,20,1,15,18,0.0526315789473684,0,0.0633333333333333,0,0,0,0
"321",1,"sub",FALSE,6,"tot",300,1,30,97,270,0.1,NA,1,NA,NA,NA,NA
"322",1,"sub",FALSE,6,"tot",300,2,30,97,270,0.1,0,1,NA,NA,NA,NA
"323",1,"sub",FALSE,6,"tot",300,3,57,103,243,0.19,27,1,NA,NA,NA,NA
"324",1,"sub",FALSE,6,"tot",300,4,61,104,239,0.203333333333333,4,1,NA,NA,NA,NA
"325",1,"sub",FALSE,6,"tot",300,5,75,108,225,0.25,14,1,NA,NA,NA,NA
"326",1,"sub",FALSE,6,"tot",300,6,80,110,220,0.266666666666667,5,1,NA,NA,NA,NA
"327",1,"sub",FALSE,6,"tot",300,7,87,109,213,0.29,7,1,NA,NA,NA,NA
"328",1,"sub",FALSE,6,"tot",300,8,92,112,208,0.306666666666667,5,1,NA,NA,NA,NA
"329",1,"sub",FALSE,6,"tot",300,9,96,111,204,0.32,4,1,NA,NA,NA,NA
"330",1,"sub",FALSE,6,"tot",300,10,101,110,199,0.336666666666667,5,1,NA,NA,NA,NA
"331",1,"sub",FALSE,6,"tot",300,11,103,110,197,0.343333333333333,2,1,NA,NA,NA,NA
"332",1,"sub",FALSE,6,"tot",300,12,106,112,194,0.353333333333333,3,1,NA,NA,NA,NA
"333",1,"sub",FALSE,6,"tot",300,13,108,114,192,0.36,2,1,NA,NA,NA,NA
"334",1,"sub",FALSE,6,"tot",300,14,111,114,189,0.37,3,1,NA,NA,NA,NA
"335",1,"sub",FALSE,6,"tot",300,15,113,115,187,0.376666666666667,2,1,NA,NA,NA,NA
"336",1,"sub",FALSE,6,"tot",300,16,114,116,186,0.38,1,1,NA,NA,NA,NA
"337",1,"sub",FALSE,6,"tot",300,17,117,114,183,0.39,3,1,NA,NA,NA,NA
"338",1,"sub",FALSE,6,"tot",300,18,118,116,182,0.393333333333333,1,1,NA,NA,NA,NA
"339",1,"sub",FALSE,6,"tot",300,19,120,115,180,0.4,2,1,NA,NA,NA,NA
"340",1,"sub",FALSE,6,"tot",300,20,124,111,176,0.413333333333333,4,1,NA,NA,NA,NA
"341",2,"sub",FALSE,1,"1",300,1,30,91,270,0.1,NA,1,1,300,1,30
"342",2,"sub",FALSE,1,"1",300,2,30,91,270,0.1,0,1,1,300,1,30
"343",2,"sub",FALSE,1,"1",300,3,107,111,193,0.356666666666667,77,1,1,300,1,107
"344",2,"sub",FALSE,1,"1",300,4,117,110,183,0.39,10,1,1,300,1,117
"345",2,"sub",FALSE,1,"1",300,5,209,61,91,0.696666666666667,92,1,1,300,1,209
"346",2,"sub",FALSE,1,"1",300,6,224,51,76,0.746666666666667,15,1,1,300,1,224
"347",2,"sub",FALSE,1,"1",300,7,268,22,32,0.893333333333333,44,1,1,300,1,268
"348",2,"sub",FALSE,1,"1",300,8,275,18,25,0.916666666666667,7,1,1,300,1,275
"349",2,"sub",FALSE,1,"1",300,9,290,6,10,0.966666666666667,15,1,1,300,1,290
"350",2,"sub",FALSE,1,"1",300,10,293,5,7,0.976666666666667,3,1,1,300,1,293
"351",2,"sub",FALSE,1,"1",300,11,296,4,4,0.986666666666667,3,1,1,300,1,296
"352",2,"sub",FALSE,1,"1",300,12,298,2,2,0.993333333333333,2,1,1,300,1,298
"353",2,"sub",FALSE,1,"1",300,13,300,0,0,1,2,1,1,300,1,300
"354",2,"sub",FALSE,1,"1",300,14,300,0,0,1,0,1,1,300,1,300
"355",2,"sub",FALSE,1,"1",300,15,300,0,0,1,0,1,1,300,1,300
"356",2,"sub",FALSE,1,"1",300,16,300,0,0,1,0,1,1,300,1,300
"357",2,"sub",FALSE,1,"1",300,17,300,0,0,1,0,1,1,300,1,300
"358",2,"sub",FALSE,1,"1",300,18,300,0,0,1,0,1,1,300,1,300
"359",2,"sub",FALSE,1,"1",300,19,300,0,0,1,0,1,1,300,1,300
"360",2,"sub",FALSE,1,"1",300,20,300,0,0,1,0,1,1,300,1,300
"361",2,"sub",FALSE,1,"tot",300,1,30,91,270,0.1,NA,1,NA,NA,NA,NA
"362",2,"sub",FALSE,1,"tot",300,2,30,91,270,0.1,0,1,NA,NA,NA,NA
"363",2,"sub",FALSE,1,"tot",300,3,107,111,193,0.356666666666667,77,1,NA,NA,NA,NA
"364",2,"sub",FALSE,1,"tot",300,4,117,110,183,0.39,10,1,NA,NA,NA,NA
"365",2,"sub",FALSE,1,"tot",300,5,209,61,91,0.696666666666667,92,1,NA,NA,NA,NA
"366",2,"sub",FALSE,1,"tot",300,6,224,51,76,0.746666666666667,15,1,NA,NA,NA,NA
"367",2,"sub",FALSE,1,"tot",300,7,268,22,32,0.893333333333333,44,1,NA,NA,NA,NA
"368",2,"sub",FALSE,1,"tot",300,8,275,18,25,0.916666666666667,7,1,NA,NA,NA,NA
"369",2,"sub",FALSE,1,"tot",300,9,290,6,10,0.966666666666667,15,1,NA,NA,NA,NA
"370",2,"sub",FALSE,1,"tot",300,10,293,5,7,0.976666666666667,3,1,NA,NA,NA,NA
"371",2,"sub",FALSE,1,"tot",300,11,296,4,4,0.986666666666667,3,1,NA,NA,NA,NA
"372",2,"sub",FALSE,1,"tot",300,12,298,2,2,0.993333333333333,2,1,NA,NA,NA,NA
"373",2,"sub",FALSE,1,"tot",300,13,300,0,0,1,2,1,NA,NA,NA,NA
"374",2,"sub",FALSE,1,"tot",300,14,300,0,0,1,0,1,NA,NA,NA,NA
"375",2,"sub",FALSE,1,"tot",300,15,300,0,0,1,0,1,NA,NA,NA,NA
"376",2,"sub",FALSE,1,"tot",300,16,300,0,0,1,0,1,NA,NA,NA,NA
"377",2,"sub",FALSE,1,"tot",300,17,300,0,0,1,0,1,NA,NA,NA,NA
"378",2,"sub",FALSE,1,"tot",300,18,300,0,0,1,0,1,NA,NA,NA,NA
"379",2,"sub",FALSE,1,"tot",300,19,300,0,0,1,0,1,NA,NA,NA,NA
"380",2,"sub",FALSE,1,"tot",300,20,300,0,0,1,0,1,NA,NA,NA,NA
"381",2,"sub",FALSE,2,"1",169,1,12,55,157,0.0710059171597633,NA,0.563333333333333,1,169,0.563333333333333,12
"382",2,"sub",FALSE,2,"1",169,2,12,55,157,0.0710059171597633,0,0.563333333333333,1,169,0.563333333333333,12
"383",2,"sub",FALSE,2,"1",169,3,62,63,107,0.366863905325444,50,0.563333333333333,1,169,0.563333333333333,62
"384",2,"sub",FALSE,2,"1",169,4,67,60,102,0.396449704142012,5,0.563333333333333,1,169,0.563333333333333,67
"385",2,"sub",FALSE,2,"1",169,5,120,26,49,0.710059171597633,53,0.563333333333333,1,169,0.563333333333333,120
"386",2,"sub",FALSE,2,"1",169,6,124,24,45,0.733727810650888,4,0.563333333333333,1,169,0.563333333333333,124
"387",2,"sub",FALSE,2,"1",169,7,145,14,24,0.857988165680473,21,0.563333333333333,1,169,0.563333333333333,145
"388",2,"sub",FALSE,2,"1",169,8,148,11,21,0.875739644970414,3,0.563333333333333,1,169,0.563333333333333,148
"389",2,"sub",FALSE,2,"1",169,9,159,3,10,0.940828402366864,11,0.563333333333333,1,169,0.563333333333333,159
"390",2,"sub",FALSE,2,"1",169,10,159,4,10,0.940828402366864,0,0.563333333333333,1,169,0.563333333333333,159
"391",2,"sub",FALSE,2,"1",169,11,162,5,7,0.958579881656805,3,0.563333333333333,1,169,0.563333333333333,162
"392",2,"sub",FALSE,2,"1",169,12,162,5,7,0.958579881656805,0,0.563333333333333,1,169,0.563333333333333,162
"393",2,"sub",FALSE,2,"1",169,13,165,3,4,0.976331360946746,3,0.563333333333333,1,169,0.563333333333333,165
"394",2,"sub",FALSE,2,"1",169,14,167,2,2,0.988165680473373,2,0.563333333333333,1,169,0.563333333333333,167
"395",2,"sub",FALSE,2,"1",169,15,168,1,1,0.994082840236686,1,0.563333333333333,1,169,0.563333333333333,168
"396",2,"sub",FALSE,2,"1",169,16,169,0,0,1,1,0.563333333333333,1,169,0.563333333333333,169
"397",2,"sub",FALSE,2,"1",169,17,169,0,0,1,0,0.563333333333333,1,169,0.563333333333333,169
"398",2,"sub",FALSE,2,"1",169,18,169,0,0,1,0,0.563333333333333,1,169,0.563333333333333,169
"399",2,"sub",FALSE,2,"1",169,19,169,0,0,1,0,0.563333333333333,1,169,0.563333333333333,169
"400",2,"sub",FALSE,2,"1",169,20,169,0,0,1,0,0.563333333333333,1,169,0.563333333333333,169
"401",2,"sub",FALSE,2,"2",131,1,18,39,113,0.137404580152672,NA,0.436666666666667,0.3,39.3,0.131,5.4
"402",2,"sub",FALSE,2,"2",131,2,18,39,113,0.137404580152672,0,0.436666666666667,0.3,39.3,0.131,5.4
"403",2,"sub",FALSE,2,"2",131,3,30,55,101,0.229007633587786,12,0.436666666666667,0.3,39.3,0.131,9
"404",2,"sub",FALSE,2,"2",131,4,34,54,97,0.259541984732824,4,0.436666666666667,0.3,39.3,0.131,10.2
"405",2,"sub",FALSE,2,"2",131,5,42,66,89,0.320610687022901,8,0.436666666666667,0.3,39.3,0.131,12.6
"406",2,"sub",FALSE,2,"2",131,6,49,62,82,0.374045801526718,7,0.436666666666667,0.3,39.3,0.131,14.7
"407",2,"sub",FALSE,2,"2",131,7,66,55,65,0.50381679389313,17,0.436666666666667,0.3,39.3,0.131,19.8
"408",2,"sub",FALSE,2,"2",131,8,73,49,58,0.557251908396947,7,0.436666666666667,0.3,39.3,0.131,21.9
"409",2,"sub",FALSE,2,"2",131,9,82,45,49,0.625954198473282,9,0.436666666666667,0.3,39.3,0.131,24.6
"410",2,"sub",FALSE,2,"2",131,10,86,42,45,0.656488549618321,4,0.436666666666667,0.3,39.3,0.131,25.8
"411",2,"sub",FALSE,2,"2",131,11,89,41,42,0.679389312977099,3,0.436666666666667,0.3,39.3,0.131,26.7
"412",2,"sub",FALSE,2,"2",131,12,93,37,38,0.709923664122137,4,0.436666666666667,0.3,39.3,0.131,27.9
"413",2,"sub",FALSE,2,"2",131,13,94,36,37,0.717557251908397,1,0.436666666666667,0.3,39.3,0.131,28.2
"414",2,"sub",FALSE,2,"2",131,14,95,36,36,0.725190839694656,1,0.436666666666667,0.3,39.3,0.131,28.5
"415",2,"sub",FALSE,2,"2",131,15,96,35,35,0.732824427480916,1,0.436666666666667,0.3,39.3,0.131,28.8
"416",2,"sub",FALSE,2,"2",131,16,96,35,35,0.732824427480916,0,0.436666666666667,0.3,39.3,0.131,28.8
"417",2,"sub",FALSE,2,"2",131,17,97,34,34,0.740458015267176,1,0.436666666666667,0.3,39.3,0.131,29.1
"418",2,"sub",FALSE,2,"2",131,18,97,34,34,0.740458015267176,0,0.436666666666667,0.3,39.3,0.131,29.1
"419",2,"sub",FALSE,2,"2",131,19,97,34,34,0.740458015267176,0,0.436666666666667,0.3,39.3,0.131,29.1
"420",2,"sub",FALSE,2,"2",131,20,97,34,34,0.740458015267176,0,0.436666666666667,0.3,39.3,0.131,29.1
"421",2,"sub",FALSE,2,"tot",300,1,30,94,270,0.1,NA,1,NA,NA,NA,NA
"422",2,"sub",FALSE,2,"tot",300,2,30,94,270,0.1,0,1,NA,NA,NA,NA
"423",2,"sub",FALSE,2,"tot",300,3,92,118,208,0.306666666666667,62,1,NA,NA,NA,NA
"424",2,"sub",FALSE,2,"tot",300,4,101,114,199,0.336666666666667,9,1,NA,NA,NA,NA
"425",2,"sub",FALSE,2,"tot",300,5,162,92,138,0.54,61,1,NA,NA,NA,NA
"426",2,"sub",FALSE,2,"tot",300,6,173,86,127,0.576666666666667,11,1,NA,NA,NA,NA
"427",2,"sub",FALSE,2,"tot",300,7,211,69,89,0.703333333333333,38,1,NA,NA,NA,NA
"428",2,"sub",FALSE,2,"tot",300,8,221,60,79,0.736666666666667,10,1,NA,NA,NA,NA
"429",2,"sub",FALSE,2,"tot",300,9,241,48,59,0.803333333333333,20,1,NA,NA,NA,NA
"430",2,"sub",FALSE,2,"tot",300,10,245,46,55,0.816666666666667,4,1,NA,NA,NA,NA
"431",2,"sub",FALSE,2,"tot",300,11,251,46,49,0.836666666666667,6,1,NA,NA,NA,NA
"432",2,"sub",FALSE,2,"tot",300,12,255,42,45,0.85,4,1,NA,NA,NA,NA
"433",2,"sub",FALSE,2,"tot",300,13,259,39,41,0.863333333333333,4,1,NA,NA,NA,NA
"434",2,"sub",FALSE,2,"tot",300,14,262,38,38,0.873333333333333,3,1,NA,NA,NA,NA
"435",2,"sub",FALSE,2,"tot",300,15,264,36,36,0.88,2,1,NA,NA,NA,NA
"436",2,"sub",FALSE,2,"tot",300,16,265,35,35,0.883333333333333,1,1,NA,NA,NA,NA
"437",2,"sub",FALSE,2,"tot",300,17,266,34,34,0.886666666666667,1,1,NA,NA,NA,NA
"438",2,"sub",FALSE,2,"tot",300,18,266,34,34,0.886666666666667,0,1,NA,NA,NA,NA
"439",2,"sub",FALSE,2,"tot",300,19,266,34,34,0.886666666666667,0,1,NA,NA,NA,NA
"440",2,"sub",FALSE,2,"tot",300,20,266,34,34,0.886666666666667,0,1,NA,NA,NA,NA
"441",2,"sub",FALSE,4,"1",111,1,10,35,101,0.0900900900900901,NA,0.37,1,111,0.37,10
"442",2,"sub",FALSE,4,"1",111,2,10,35,101,0.0900900900900901,0,0.37,1,111,0.37,10
"443",2,"sub",FALSE,4,"1",111,3,43,21,68,0.387387387387387,33,0.37,1,111,0.37,43
"444",2,"sub",FALSE,4,"1",111,4,45,21,66,0.405405405405405,2,0.37,1,111,0.37,45
"445",2,"sub",FALSE,4,"1",111,5,62,12,49,0.558558558558559,17,0.37,1,111,0.37,62
"446",2,"sub",FALSE,4,"1",111,6,65,11,46,0.585585585585586,3,0.37,1,111,0.37,65
"447",2,"sub",FALSE,4,"1",111,7,74,7,37,0.666666666666667,9,0.37,1,111,0.37,74
"448",2,"sub",FALSE,4,"1",111,8,76,6,35,0.684684684684685,2,0.37,1,111,0.37,76
"449",2,"sub",FALSE,4,"1",111,9,81,4,30,0.72972972972973,5,0.37,1,111,0.37,81
"450",2,"sub",FALSE,4,"1",111,10,82,6,29,0.738738738738739,1,0.37,1,111,0.37,82
"451",2,"sub",FALSE,4,"1",111,11,85,5,26,0.765765765765766,3,0.37,1,111,0.37,85
"452",2,"sub",FALSE,4,"1",111,12,88,4,23,0.792792792792793,3,0.37,1,111,0.37,88
"453",2,"sub",FALSE,4,"1",111,13,90,3,21,0.810810810810811,2,0.37,1,111,0.37,90
"454",2,"sub",FALSE,4,"1",111,14,92,1,19,0.828828828828829,2,0.37,1,111,0.37,92
"455",2,"sub",FALSE,4,"1",111,15,92,2,19,0.828828828828829,0,0.37,1,111,0.37,92
"456",2,"sub",FALSE,4,"1",111,16,93,1,18,0.837837837837838,1,0.37,1,111,0.37,93
"457",2,"sub",FALSE,4,"1",111,17,94,1,17,0.846846846846847,1,0.37,1,111,0.37,94
"458",2,"sub",FALSE,4,"1",111,18,94,1,17,0.846846846846847,0,0.37,1,111,0.37,94
"459",2,"sub",FALSE,4,"1",111,19,95,0,16,0.855855855855856,1,0.37,1,111,0.37,95
"460",2,"sub",FALSE,4,"1",111,20,95,0,16,0.855855855855856,0,0.37,1,111,0.37,95
"461",2,"sub",FALSE,4,"2",86,1,12,20,74,0.13953488372093,NA,0.286666666666667,0.3,25.8,0.086,3.6
"462",2,"sub",FALSE,4,"2",86,2,12,20,74,0.13953488372093,0,0.286666666666667,0.3,25.8,0.086,3.6
"463",2,"sub",FALSE,4,"2",86,3,17,27,69,0.197674418604651,5,0.286666666666667,0.3,25.8,0.086,5.1
"464",2,"sub",FALSE,4,"2",86,4,19,27,67,0.22093023255814,2,0.286666666666667,0.3,25.8,0.086,5.7
"465",2,"sub",FALSE,4,"2",86,5,24,27,62,0.27906976744186,5,0.286666666666667,0.3,25.8,0.086,7.2
"466",2,"sub",FALSE,4,"2",86,6,26,27,60,0.302325581395349,2,0.286666666666667,0.3,25.8,0.086,7.8
"467",2,"sub",FALSE,4,"2",86,7,28,29,58,0.325581395348837,2,0.286666666666667,0.3,25.8,0.086,8.4
"468",2,"sub",FALSE,4,"2",86,8,29,28,57,0.337209302325581,1,0.286666666666667,0.3,25.8,0.086,8.7
"469",2,"sub",FALSE,4,"2",86,9,34,25,52,0.395348837209302,5,0.286666666666667,0.3,25.8,0.086,10.2
"470",2,"sub",FALSE,4,"2",86,10,35,26,51,0.406976744186047,1,0.286666666666667,0.3,25.8,0.086,10.5
"471",2,"sub",FALSE,4,"2",86,11,36,27,50,0.418604651162791,1,0.286666666666667,0.3,25.8,0.086,10.8
"472",2,"sub",FALSE,4,"2",86,12,36,29,50,0.418604651162791,0,0.286666666666667,0.3,25.8,0.086,10.8
"473",2,"sub",FALSE,4,"2",86,13,37,30,49,0.430232558139535,1,0.286666666666667,0.3,25.8,0.086,11.1
"474",2,"sub",FALSE,4,"2",86,14,38,31,48,0.441860465116279,1,0.286666666666667,0.3,25.8,0.086,11.4
"475",2,"sub",FALSE,4,"2",86,15,40,29,46,0.465116279069767,2,0.286666666666667,0.3,25.8,0.086,12
"476",2,"sub",FALSE,4,"2",86,16,40,29,46,0.465116279069767,0,0.286666666666667,0.3,25.8,0.086,12
"477",2,"sub",FALSE,4,"2",86,17,40,29,46,0.465116279069767,0,0.286666666666667,0.3,25.8,0.086,12
"478",2,"sub",FALSE,4,"2",86,18,42,27,44,0.488372093023256,2,0.286666666666667,0.3,25.8,0.086,12.6
"479",2,"sub",FALSE,4,"2",86,19,42,27,44,0.488372093023256,0,0.286666666666667,0.3,25.8,0.086,12.6
"480",2,"sub",FALSE,4,"2",86,20,42,27,44,0.488372093023256,0,0.286666666666667,0.3,25.8,0.086,12.6
"481",2,"sub",FALSE,4,"3",61,1,7,21,54,0.114754098360656,NA,0.203333333333333,0.2,12.2,0.0406666666666667,1.4
"482",2,"sub",FALSE,4,"3",61,2,7,21,54,0.114754098360656,0,0.203333333333333,0.2,12.2,0.0406666666666667,1.4
"483",2,"sub",FALSE,4,"3",61,3,9,32,52,0.147540983606557,2,0.203333333333333,0.2,12.2,0.0406666666666667,1.8
"484",2,"sub",FALSE,4,"3",61,4,10,31,51,0.163934426229508,1,0.203333333333333,0.2,12.2,0.0406666666666667,2
"485",2,"sub",FALSE,4,"3",61,5,12,33,49,0.19672131147541,2,0.203333333333333,0.2,12.2,0.0406666666666667,2.4
"486",2,"sub",FALSE,4,"3",61,6,13,35,48,0.213114754098361,1,0.203333333333333,0.2,12.2,0.0406666666666667,2.6
"487",2,"sub",FALSE,4,"3",61,7,15,35,46,0.245901639344262,2,0.203333333333333,0.2,12.2,0.0406666666666667,3
"488",2,"sub",FALSE,4,"3",61,8,16,35,45,0.262295081967213,1,0.203333333333333,0.2,12.2,0.0406666666666667,3.2
"489",2,"sub",FALSE,4,"3",61,9,16,36,45,0.262295081967213,0,0.203333333333333,0.2,12.2,0.0406666666666667,3.2
